"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",24
"Beja",0
"Business",15
"Criminals",60
"Dissident",15.2
"Education",0
"General Population",0
"Government",113.5
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",62
"Local",0
"Media",40.2
"Military",0
"National Ethnic",0
"National Ethnic Minority",37
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",13
"Print News",18
"Protestors",6
"Provincial",0
"Rebel",93.6
"Refugees",0
"Social",166.6
"Unidentified Forces",12.8
"Women",0
