"TSectors","Intensity"
"Agriculture",0
"Business",70.4
"Catholic",10.2
"Criminals",53.2
"Dissident",7
"Education",12
"Exiles",0
"Food Ministry",0
"General Population",0
"Government",46.9
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",9
"Labor Ministry",0
"Media",0
"Medical",0
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",116.4
"Protestors",0
"Provincial Party",12.6
"Radicals",15.2
"Rebel",0
"Refugees",0
"Social",950.5
"Unidentified Forces",0
