"TSectors","Intensity"
"(National) Major Party",20.4
"Agricultural",26
"Arab",18
"Beja",0
"Business",0
"Criminals",9
"Dissident",54.8
"Education",16
"General Population",192.2
"Government",162.1
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",14
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Military",0
"National Ethnic",0
"National Ethnic Minority",16
"Nongovernmental Organization (International)",16
"Nongovernmental Organizations",14.1
"Police",107
"Print News",0
"Protestors",16
"Provincial",0
"Rebel",0
"Refugees",16
"Social",164.8
"Unidentified Forces",41.2
"Women",0
