"TSectors","Intensity"
"Business",16
"Cabinet",0
"Criminals",24.4
"Dissident",86.4
"Education",18.4
"Elite",0
"Executive",0
"Executive Office",12.2
"Exiles",0
"Foreign Ministry",0
"General Population",50.6
"Government",19.1
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Interior",0
"International Religious",126.9
"Judicial",16.4
"Labor",0
"Legal",0
"Legislative",13.4
"Media",0
"Medical",0
"Military",41.6
"Muslim",192.6
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",21.4
"Police",25.9
"Protestors",0
"Rebel",20.4
"Refugees",28.4
"Social",236.1
"Unidentified Forces",78.4
