"TSectors","Intensity"
"(National) Major Party",19.2
"Agricultural",0
"Arab",0
"Beja",0
"Business",1
"Criminals",1
"Dissident",21
"Education",0
"General Population",133.3
"Government",9.4
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Military",0
"National Ethnic",0
"National Ethnic Minority",21
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Print News",0
"Protestors",6
"Provincial",2
"Rebel",57.5
"Refugees",0
"Social",1
"Unidentified Forces",36
"Women",0
