"TSectors","Intensity"
"(National) Minor Party",0
"Air Force",0
"Army",0
"Business",52.4
"Center Right",0
"Centrist",0
"Criminals",13.4
"Dissident",44.4
"Education",13.4
"Executive",6.4
"General Population",0
"Government",244.4
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",0
"Labor",8.4
"Local",0
"Media",1.4
"Medical",0
"Military",270.8
"Muslim",0
"National Religious",43.4
"News",0
"Nongovernmental Organization (International)",3.4
"Nongovernmental Organizations",0
"Parties",30.4
"Police",0
"Protestors",0
"Provincial",0
"Radicals",9.9
"Rebel",23.4
"Social",619.4
"Unidentified Forces",223.6
