"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",29.3
"Criminals",15.6
"Defense",0
"Dissident",12.3
"Education",0
"Far Left",15.3
"Far Right",0
"General Population",91.3
"Government",25
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",64.2
"Insurgents",0
"International Ethnic",0
"Labor",0
"Legislative",20.3
"Local",0
"Marines",0
"Media",0
"Medical",0
"Military",97.3
"Municipal",1.3
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",11.3
"Police",77.3
"Protestors",10.3
"Provincial",0
"Rebel",76.6
"Social",161.5
"South American Indigenous",0
"Unidentified Forces",0
