"TSectors","Intensity"
"Business",0
"Criminals",0
"Defense",0.6
"Dissident",157.4
"Education",0
"Elite",11.5
"Executive",8
"Executive Office",0
"General Population",196.9
"Government",459.5
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",38.4
"Nongovernmental Organizations",2
"Police",52.5
"Protestors",0
"Provincial",21.5
"Radicals",0
"Rebel",0
"Separatists",0
"Shia",41
"Social",47.5
"Unidentified Forces",44
