"TSectors","Intensity"
"Agricultural",5.3
"Business",31.9
"Catholic",0
"Criminals",47.5
"Dissident",83
"Education",9.8
"Entertainment",0
"Environment Ministry",1.5
"General Population",193.6
"Government",7.1
"Human Rights NGOs",0
"International Religious",4.5
"Justice",0
"Labor",13.5
"Legal",11
"Legislative",0
"Local",5.5
"Media",0
"Medical",0
"Military",1.5
"Municipal",0
"Muslim",0
"National Religious",8.5
"Nilotic",3.5
"Nongovernmental Organization (International)",15.5
"Nongovernmental Organizations",4.9
"Police",67.8
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",7.1
"Social",188.4
"Television Entertainment",0
"Unidentified Forces",0
"Upper House",0
