"TSectors","Intensity"
"Agricultural",0
"Business",0
"Catholic",0
"Criminals",25.6
"Dissident",23.4
"Education",0
"Entertainment",0
"Environment Ministry",0
"General Population",73.4
"Government",9.8
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",0
"Legal",0
"Legislative",13
"Local",0
"Media",0
"Medical",0
"Military",19
"Municipal",0
"Muslim",0
"National Religious",13
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",22
"Police",5
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",0
"Social",60.2
"Television Entertainment",0
"Unidentified Forces",4
"Upper House",0
