"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",4.8
"Criminals",0
"Defense",7.8
"Dissident",79.8
"Education",0
"Elite",3.8
"Executive",16.9
"General Population",505.2
"Government",245.8
"Intelligence Ministry",0
"Interior",2.4
"International Religious",0
"Judicial",0
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",0
"Legislative",11.8
"Local",4.8
"Media",15.8
"Medical",0
"Military",64
"Muslim",0
"National Religious",16.8
"Nongovernmental Organizations",0
"Parties",18.3
"Police",40.2
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Social",358.6
"Sunni",12.8
"Unidentified Forces",129.8
