"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",15
"Center Right",0
"Communist",0
"Criminals",11
"Dissident",0
"Education",0
"Elite",0
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",20
"Government",49.3
"Human Rights IGOs",0
"Ideological",0
"Insurgents",0
"Judicial",13
"Labor",0
"Legal",0
"Local",0
"Media",4
"Medical",0
"Military",0
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",4
"Police",6
"Protestors",33
"Provincial",8
"Rebel",0
"Social",10
"Transportation Business",0
"Unidentified Forces",0
