"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",14.9
"Catholic",0
"Communist",0
"Criminals",54.4
"Dissident",0
"Education",3.4
"Elite",1.2
"Ethnic NGOs",0
"General Population",0
"Government",10.5
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",0
"Legal",6.4
"Media",11.4
"Medical",0
"Military",0
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",16.9
"Protestors",8.4
"Radicals",5.4
"Rebel",0
"Social",342.6
"South American Indigenous",0
"Unidentified Forces",3.4
