"TSectors","Intensity"
"(National) Minor Party",12.8
"Air Force",0
"Army",3.8
"Business",0.8
"Center Right",0
"Centrist",0
"Criminals",28.4
"Dissident",41.8
"Education",1.8
"Executive",0
"General Population",268.4
"Government",31
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",18.8
"Labor",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Muslim",0
"National Religious",13.8
"News",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",1.8
"Parties",0.4
"Police",0
"Protestors",5.8
"Provincial",0
"Radicals",10.8
"Rebel",0
"Social",56.8
"Unidentified Forces",8.8
