"TSectors","Intensity"
"Business",0
"Center Left",0
"Criminals",11
"Dissident",6.6
"Exiles",0
"General Population",168.6
"Government",110.2
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",0
"Media",8
"Medical",24
"Military",0
"National",13
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",24
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Online News",0
"Organized Violent",0
"Parties",7.6
"Police",0
"Protestors",0
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",45
"Social",0
"Unidentified Forces",17.6
"Upper House",0
