"TSectors","Intensity"
"Business",25
"Center Left",0
"Criminals",9
"Dissident",4
"Exiles",0
"General Population",42.2
"Government",100.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",6
"Media",3
"Medical",0
"Military",0
"National",0
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Online News",0
"Organized Violent",80.4
"Parties",0
"Police",0
"Protestors",9
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",96
"Social",80.1
"Unidentified Forces",146.9
"Upper House",0
