"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",7
"Criminals",52
"Dissident",83.2
"Education",46.8
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",180.5
"Government",44.8
"Human Rights IGOs",0
"Human Rights NGOs",43
"Information",0
"International Ethnic",19
"Kurd (Ethnic Group)",0
"Labor",16
"Labor NGOs",0
"Legal",7
"Media",16
"Military",16
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",27
"Police",0
"Protestors",23
"Radicals",0
"Radio News",0
"Rebel",9
"Social",68.2
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",24
