"TSectors","Intensity"
"Agricultural",7.8
"Business",42.3
"Catholic",0
"Criminals",0
"Dissident",76.8
"Education",0
"Entertainment",0
"Environment Ministry",5
"General Population",177.6
"Government",39.3
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",14.3
"Legal",14.8
"Legislative",12.8
"Local",3.3
"Media",6.8
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",8.2
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",39.8
"Protestors",6.8
"Provincial",0
"Rebel",0
"Refugees",0
"Social",195.3
"Television Entertainment",0
"Unidentified Forces",2.4
"Upper House",0
