"TSectors","Intensity"
"(National) Major Party",35.9
"Army",0
"Business",53.9
"Criminals",0
"Dissident",318.4
"Education",0
"Executive",64.3
"Fundamentalist",121.4
"General Population",396.9
"Government",491
"Ideological",35.9
"Insurgents",0
"Intelligence Ministry",66.9
"International Religious",37.3
"Judicial",0
"Labor",60.9
"Legal",0
"Legislative",0
"Local",43.9
"Media",35.9
"Medical",0
"Military",0
"Municipal",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",0
"Police",82.9
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",193.9
"Social",403.6
"Sunni",0
"Unidentified Forces",132.9
