"TSectors","Intensity"
"(National) Major Party",123.3
"Agricultural",21.2
"Business",135.2
"Criminals",0
"Dissident",838.2
"Education",158.9
"General Population",3250.5
"Government",807
"Government Major Party (In Government)",16.1
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",1.8
"Insurgents",0
"International Religious",6.8
"Kashmiri",0
"Labor",76.2
"Legislative",0
"Media",0
"Medical",0.6
"Military",0
"Muslim",11
"National Religious",0
"Nongovernmental Organization (International)",65.6
"Nongovernmental Organizations",121.3
"Opposition Major Party (Out Of Government)",66
"Parties",23.8
"Police",374.9
"Protestors",68.5
"Radicals",8.8
"Rebel",0
"Separatists",31.3
"Sikh",11.8
"Social",3899.1
"Unidentified Forces",52.8
