"TSectors","Intensity"
"Agricultural",0
"Buddhist",10
"Business",0
"Criminals",0
"Dissident",410.4
"Education",210.5
"Exiles",0
"Finance",4.2
"General Population",0
"Government",24.3
"Human Rights IGOs",0
"Human Rights NGOs",27
"Ideological",0.6
"International Ethnic",0
"International Religious",17
"Local",19
"Media",0
"Medical",0
"Municipal",0
"Muslim",12
"National Ethnic",33.6
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",119
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",993.6
"State Media",0
"Unidentified Forces",11
"Uyghur",0
