"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",0
"Defense",0
"Dissident",85
"Elections Ministry",0
"Exiles",0
"General Population",101
"Government",79.1
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",102
"International Religious",0
"Labor",0
"Media",0
"Medical",0
"Military",128
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",110
"Police",93
"Protestors",0
"Radicals",0
"Rebel",79.5
"Refugees",0
"Separatists",0
"Social",92.5
"State Media",0
