"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",80
"Business",0
"Criminals",573
"Dissident",66.6
"Education",396.3
"General Population",5901.5
"Government",1536.3
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",37.9
"Ideological",73.1
"Insurgents",50
"International Religious",71
"Kashmiri",52
"Labor",150.4
"Legislative",48
"Media",37.1
"Medical",169.1
"Military",0
"Muslim",90.2
"National Religious",0
"Nongovernmental Organization (International)",46
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",0
"Parties",349.400000000001
"Police",0
"Protestors",134.3
"Radicals",51.3999999999997
"Rebel",0
"Separatists",0
"Sikh",64
"Social",269.1
"Unidentified Forces",114.3
