"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",8.4
"Dissident",63
"Education",0
"General Population",188.8
"Government",108.4
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Military",49.4
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",63.9
"Print News",0
"Protestors",23.4
"Provincial",0
"Rebel",16.5
"Refugees",0
"Social",134.4
"Unidentified Forces",8.6
"Women",0
