"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",310.2
"Dissident",38.2
"Education",33.6
"Exiles",0
"Finance",0
"General Population",673.1
"Government",0
"Human Rights IGOs",10.2
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",15.2
"International Religious",0
"Local",0
"Media",0
"Medical",13.2
"Municipal",20.2
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",78.4
"Nongovernmental Organizations",0
"Police",245.2
"Protestors",110.2
"Provincial",17.2
"Radicals",17.2
"Rebel",0
"Separatists",25.2
"Social",38
"State Media",0
"Unidentified Forces",0
"Uyghur",0
