"TSectors","Intensity"
"(National) Major Party",31.2
"Agricultural",0
"Buddhist",0
"Business",13.6
"Criminals",71.5
"Dissident",62.5
"Education",16
"Elite",3.2
"Exiles",0
"General Population",0
"Government",38.7
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",16
"Insurgents",12
"International Religious",0
"Judicial",0
"Labor",19
"Legislative",9
"Media",29.1
"Medical",0
"Military",14.6
"Municipal",0
"Muslim",12
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",0
"Parties",23.1
"Police",25.5
"Protestors",22.2
"Radicals",0
"Rebel",0
"Social",239.9
"Unidentified Forces",0
