"TSectors","Intensity"
"Agricultural",38
"Buddhist",0
"Business",0
"Criminals",0
"Dissident",185.5
"Education",20.6
"Exiles",0
"Finance",28
"General Population",445.4
"Government",134.4
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",30
"International Religious",24
"Local",33
"Media",70.6
"Medical",33
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",21.2
"Nongovernmental Organizations",75
"Police",34.7
"Protestors",33
"Provincial",51
"Radicals",0
"Rebel",0
"Separatists",0
"Social",26.5
"State Media",0
"Unidentified Forces",0
"Uyghur",0
