"TSectors","Intensity"
"Agricultural",0
"Army",22.5
"Banned Parties",0
"Center Left",0
"Criminals",0
"Dissident",274
"Education",0
"Exiles",0
"Far Left",6.4
"Fundamentalist",30.4
"General Population",12.4
"Government",156.5
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",4.4
"International Ethnic",0
"Kurd (Ethnic Group)",30.4
"Labor",0
"Labor NGOs",0
"Legal",5.4
"Media",0
"Military",0
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",6.8
"Nongovernmental Organizations",0
"Police",212.4
"Protestors",11.4
"Radicals",0
"Radio News",0
"Rebel",0
"Social",317.3
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",13.9
