"TSectors","Intensity"
"Business",0
"Center Left",0
"Criminals",0
"Dissident",0
"Exiles",0
"General Population",77.9
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",0
"Media",0
"Medical",0
"Military",20.3
"National",12.2
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Online News",0
"Organized Violent",0
"Parties",12.9
"Police",0
"Protestors",24.8
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",0
"Social",10.3
"Unidentified Forces",0
"Upper House",0
