"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",29.2
"Defense",0
"Dissident",29
"Education",0
"Far Left",0
"Far Right",0
"General Population",45
"Government",26.2
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",6
"Insurgents",0
"International Ethnic",0
"Labor",0
"Legislative",0
"Local",9
"Marines",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",0
"Police",9
"Protestors",0
"Provincial",0
"Rebel",10
"Social",35
"South American Indigenous",0
"Unidentified Forces",0
