"TSectors","Intensity"
"Agricultural",151.8
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",262.8
"Dissident",108.8
"Education",143.4
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",0
"Government",44.5
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",121.8
"Labor NGOs",0
"Legal",0
"Media",131.8
"Military",95.6
"Military Intelligence",131.8
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",114.4
"Police",159.8
"Protestors",122.8
"Radicals",0
"Radio News",0
"Rebel",0
"Social",107.2
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",127.8
