"TSectors","Intensity"
"(National) Major Party",61.4
"Agricultural",0
"Business",159.5
"Criminals",355.6
"Dissident",190.7
"Education",44.7
"General Population",1359.2
"Government",1017.4
"Government Major Party (In Government)",18.2
"Human Rights IGOs",26.2
"Human Rights NGOs",58.1
"Ideological",35.8
"Insurgents",0
"International Religious",11.2
"Kashmiri",6.2
"Labor",68.6
"Legislative",25.6
"Media",14.2
"Medical",29.2
"Military",113.1
"Muslim",22.2
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",21.2
"Opposition Major Party (Out Of Government)",27.6
"Parties",43
"Police",0
"Protestors",72.2
"Radicals",16.2
"Rebel",84.7
"Separatists",89.4
"Sikh",21.2
"Social",2121.7
"Unidentified Forces",230.4
