"TSectors","Intensity"
"Business",0
"Cabinet",0
"Criminals",0
"Dissident",29.4
"Education",0
"Elite",0
"Executive",19.7
"Executive Office",0
"Exiles",0
"Foreign Ministry",0
"General Population",17
"Government",38.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Interior",0
"International Religious",45.4
"Judicial",0
"Labor",2.4
"Legal",0
"Legislative",1.4
"Media",0
"Medical",0
"Military",66.4
"Muslim",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",0
"Police",27.4
"Protestors",0
"Rebel",0
"Refugees",0
"Social",85.8
"Unidentified Forces",49.4
