"TSectors","Intensity"
"Army",0
"Business",18.4
"Center Left",0
"Christian",0
"Criminals",11
"Dissident",82
"Education",24
"Elections Ministry",0
"Entertainment",0
"Far Right",16
"Food Ministry",0
"General Population",496.4
"Government",202.4
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",17
"Labor",0
"Lower House",0
"Medical",0
"Military",186.4
"Military Intelligence",0
"Muslim",12
"National Religious",11
"Parties",13.5
"Police",6
"Protestors",12
"Radicals",0
"Rebel",32
"Separatists",0
"Social",87.9
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",179.9
