"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",0
"Beja",0
"Business",29.4
"Criminals",0
"Dissident",19.4
"Education",19.4
"General Population",0
"Government",63.4
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",15.4
"Labor",18.4
"Local",0
"Media",11.4
"Military",27.4
"National Ethnic",0
"National Ethnic Minority",27.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",15.9
"Print News",0
"Protestors",14.4
"Provincial",11.4
"Rebel",29.4
"Refugees",0
"Social",305.6
"Unidentified Forces",65.4
"Women",0
