"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",21.8
"Criminals",47.8
"Defense",0
"Dissident",0
"Education",37.8
"Elite",0
"Executive",19.8
"General Population",542.2
"Government",257.5
"Intelligence Ministry",0
"Interior",15.8
"International Religious",31.8
"Judicial",0
"Kurd (Ethnic Group)",15.8
"Labor",41.8
"Legal",0
"Legislative",0
"Local",31.8
"Media",22.8
"Medical",52.8
"Military",36.4
"Muslim",0
"National Religious",0
"Nongovernmental Organizations",40.8
"Parties",24.8
"Police",186.8
"Protestors",25.3
"Provincial",0
"Radicals",0
"Rebel",52.8
"Social",42.8
"Sunni",0
"Unidentified Forces",72.8
