"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",33
"Dissident",289.9
"Education",0
"Executive Office",11
"General Population",0
"Government",152.7
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",0
"Kurd (Ethnic Group)",336
"Labor",0
"Legal",0
"Local",0
"Media",10.5
"Military",173
"Municipal",4
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",50.7
"Police",293
"Protestors",2
"Radicals",0
"Rebel",75
"Refugees",0
"Separatists",249.7
"Social",500.4
"Unidentified Forces",117.6
