"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Berber-Kabyle",0
"Business",0
"Criminals",0
"Dissident",73
"Education",0
"Elite",5.8
"Ethnic NGOs",0
"Fundamentalist",0
"General Population",0
"Government",0
"Housing",32.1
"Human Rights IGOs",0
"Insurgents",0
"International Religious",0
"Judicial",0
"Labor",0
"Legal",0
"Legislative",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",31
"Police",34
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",98.4
"Unidentified Forces",74
