"TSectors","Intensity"
"Agricultural",29.2
"Business",0
"Christian",0
"Criminals",38.2
"Dissident",75.2
"Education",0
"Elections Ministry",25.2
"Exiles",0
"General Population",200.7
"Human Rights IGOs",0
"Human Rights NGOs",33.2
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",0
"Labor",0
"Legal",0
"Marines",0
"Media",37.2
"Military",0
"Municipal",0
"National Religious",34.2
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",48.2
"Police",27.6
"Protestors",27.2
"Radicals",0
"Rebel",0
"Separatists",0
"Social",35.2
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",29.2
