"TSectors","Intensity"
"Army",0
"Business",84
"Center Left",32.4
"Christian",0
"Criminals",474
"Dissident",214.4
"Education",125.6
"Elections Ministry",0
"Entertainment",0
"Far Right",45.4
"Food Ministry",0
"General Population",1797.8
"Government",114.1
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",1173.3
"Labor",94.9
"Lower House",0
"Medical",32.4
"Military",302
"Military Intelligence",0
"Muslim",0
"National Religious",27
"Parties",277.7
"Police",516.5
"Protestors",50.9
"Radicals",0
"Rebel",0
"Separatists",38.4
"Social",0
"State Owned Enterprises",38.8
"State-Owned Heavy Industrial",0
"Unidentified Forces",162
