"TSectors","Intensity"
"(National) Major Party",0
"Army",37.3
"Business",15.3
"Criminals",36.3
"Dissident",0
"Education",0
"Executive",77.6
"Fundamentalist",0
"General Population",847.7
"Government",810.8
"Ideological",891.8
"Insurgents",0
"Intelligence Ministry",110.3
"International Religious",0
"Judicial",0
"Labor",69.3
"Legal",0
"Legislative",18.3
"Local",0
"Media",61.3
"Medical",0
"Military",0
"Municipal",0
"National Religious",0
"Nongovernmental Organizations",18.7
"Parties",0
"Police",493.4
"Protestors",57.1
"Provincial",33.9
"Radicals",0
"Rebel",164.3
"Social",5.9
"Sunni",0
"Unidentified Forces",223.3
