"TSectors","Intensity"
"Agriculture",0
"Business",54.4
"Catholic",0
"Criminals",55.9
"Dissident",55.6
"Education",57.7
"Exiles",0
"Food Ministry",0
"General Population",0
"Government",0
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",66.5
"Labor Ministry",0
"Media",0
"Medical",61.1
"Military",48.9
"Military Intelligence",0
"Muslim",0
"National Religious",61.3
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",49.3
"Police",61.1
"Protestors",51.3
"Provincial Party",52.3
"Radicals",0
"Rebel",0
"Refugees",22.7
"Social",1341.1
"Unidentified Forces",61.3
