"TSectors","Intensity"
"(National) Major Party",20
"Agricultural",0
"Arab",0
"Beja",0
"Business",4.6
"Criminals",8
"Dissident",12
"Education",0
"General Population",68.1
"Government",69.4
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",21.5
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Military",0
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",26
"Print News",0
"Protestors",13
"Provincial",7.8
"Rebel",4
"Refugees",18
"Social",107.8
"Unidentified Forces",43
"Women",0
