"TSectors","Intensity"
"Business",0
"Cabinet",1
"Criminals",0
"Dissident",25
"Education",0
"Elite",6.5
"Executive",1
"Executive Office",0
"Exiles",0
"Foreign Ministry",0
"General Population",76.3
"Government",8.1
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Interior",52.5
"International Religious",0
"Judicial",0
"Labor",0
"Legal",0
"Legislative",0
"Media",0
"Medical",0
"Military",87
"Muslim",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",15.2
"Parties",0
"Police",21.7
"Protestors",41
"Rebel",0
"Refugees",0
"Social",24
"Unidentified Forces",17.5
