"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",32
"Criminals",15
"Defense",0
"Dissident",83
"Education",0
"Far Left",31
"Far Right",0
"General Population",191.6
"Government",168.3
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Ethnic",0
"Labor",0
"Legislative",0
"Local",0
"Marines",0
"Media",1
"Medical",0
"Military",0
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",0.3
"Police",0
"Protestors",24
"Provincial",0
"Rebel",52
"Social",214.1
"South American Indigenous",0
"Unidentified Forces",22
