"TSectors","Intensity"
"(National) Minor Party",2
"Air Force",0
"Army",9.5
"Business",0
"Center Right",0
"Centrist",26
"Criminals",32
"Dissident",67.5
"Education",13
"Executive",0
"General Population",604.9
"Government",247.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",13
"International Ethnic",0
"International Religious",2
"Labor",0
"Local",0
"Media",3
"Medical",0
"Military",0
"Muslim",0
"National Religious",0
"News",0
"Nongovernmental Organization (International)",5
"Nongovernmental Organizations",3
"Parties",21
"Police",97
"Protestors",21
"Provincial",0
"Radicals",58
"Rebel",25
"Social",73.6
"Unidentified Forces",312
