"TSectors","Intensity"
"Agricultural",0
"Business",17.9
"Christian",8.4
"Criminals",44.4
"Dissident",253.4
"Education",22.4
"Elections Ministry",0
"Exiles",0
"General Population",154.7
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",108.4
"International Insurgents",0
"International Religious",6.4
"Labor",0
"Legal",0
"Marines",0
"Media",3.4
"Military",31.7
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0.600000000000001
"Police",22.6
"Protestors",0
"Radicals",0
"Rebel",10.4
"Separatists",0
"Social",202
"State Owned Enterprises",0
"State-Owned Transportation",3.4
"Sunni",0
"Unidentified Forces",6.4
