"TSectors","Intensity"
"Agricultural",0
"Business",19.5
"Catholic",0
"Criminals",0
"Dissident",108.8
"Education",24.5
"Entertainment",0
"Environment Ministry",0
"General Population",416.1
"Government",21.7
"Human Rights NGOs",0
"International Religious",24.5
"Justice",21.4
"Labor",0
"Legal",0
"Legislative",0
"Local",23.5
"Media",33.5
"Medical",0
"Military",24.5
"Municipal",0
"Muslim",0
"National Religious",52.5
"Nilotic",0
"Nongovernmental Organization (International)",19.5
"Nongovernmental Organizations",0
"Police",136.6
"Protestors",25
"Provincial",0
"Rebel",33.5
"Refugees",29.5
"Social",45.1
"Television Entertainment",0
"Unidentified Forces",54.5
"Upper House",0
