"TSectors","Intensity"
"Army",59.7
"Business",66.2
"Center Left",58.1
"Christian",62.1
"Criminals",511.3
"Dissident",90.7
"Education",128.2
"Elections Ministry",0
"Entertainment",0
"Far Right",0
"Food Ministry",0
"General Population",3695.6
"Government",142.2
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Labor",55.1
"Lower House",0
"Medical",102.7
"Military",0
"Military Intelligence",61.1
"Muslim",310.2
"National Religious",97.9
"Parties",64.2
"Police",200.6
"Protestors",0
"Radicals",56.1
"Rebel",155.9
"Separatists",54.1
"Social",2.1
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",57.1
