"TSectors","Intensity"
"(National) Major Party",254.4
"Agricultural",51.2
"Business",420.7
"Criminals",436.3
"Dissident",488
"Education",339.7
"General Population",4203.6
"Government",1207.9
"Government Major Party (In Government)",43.6
"Human Rights IGOs",121.7
"Human Rights NGOs",0
"Ideological",51.8
"Insurgents",0
"International Religious",144
"Kashmiri",19.2
"Labor",88.9
"Legislative",100
"Media",58.3
"Medical",36.8
"Military",35.7
"Muslim",0
"National Religious",67.6
"Nongovernmental Organization (International)",75.7
"Nongovernmental Organizations",42.6
"Opposition Major Party (Out Of Government)",0
"Parties",157.9
"Police",599.8
"Protestors",53.9
"Radicals",3.4
"Rebel",64.2
"Separatists",0
"Sikh",3.2
"Social",4682.3
"Unidentified Forces",49.2
