"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",55.8
"Business",152.8
"Criminals",352.4
"Dissident",193.5
"Education",131.5
"General Population",1470.5
"Government",173.7
"Government Major Party (In Government)",0
"Human Rights IGOs",94.4
"Human Rights NGOs",0
"Ideological",77.4
"Insurgents",0
"International Religious",60.2
"Kashmiri",0
"Labor",84.5
"Legislative",88.6
"Media",0
"Medical",132.4
"Military",132.8
"Muslim",62.8
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",83.4
"Opposition Major Party (Out Of Government)",0
"Parties",0
"Police",602.8
"Protestors",0
"Radicals",49
"Rebel",85.8
"Separatists",82.8
"Sikh",0
"Social",1334.2
"Unidentified Forces",95.7
