"TSectors","Intensity"
"Agricultural",0
"Buddhist",41.7
"Business",76.9
"Criminals",0
"Dissident",262.7
"Education",63.7
"Exiles",0
"Finance",0
"General Population",458.6
"Government",0
"Human Rights IGOs",78.7
"Human Rights NGOs",0
"Ideological",63.3
"International Ethnic",0
"International Religious",0
"Local",48.7
"Media",96.1
"Medical",60.5
"Municipal",61.7
"Muslim",0
"National Ethnic",60.7
"National Religious",0
"Nongovernmental Organization (International)",50.7
"Nongovernmental Organizations",53.3
"Police",137.7
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",278.6
"State Media",0
"Unidentified Forces",0
"Uyghur",0
