"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",0
"Criminals",110.8
"Defense",66.8
"Dissident",62.8
"Education",0
"Elite",0
"Executive",0
"General Population",458.4
"Government",11.5
"Intelligence Ministry",0
"Interior",52.8
"International Religious",18.4
"Judicial",49.8
"Kurd (Ethnic Group)",0
"Labor",51.8
"Legal",52.8
"Legislative",56.4
"Local",72.8
"Media",62.8
"Medical",0
"Military",371.3
"Muslim",0
"National Religious",113.8
"Nongovernmental Organizations",0
"Parties",6.8
"Police",347.4
"Protestors",0
"Provincial",60
"Radicals",0
"Rebel",76.8
"Social",905
"Sunni",54.8
"Unidentified Forces",303.3
