"TSectors","Intensity"
"(National) Minor Party",0
"Air Force",0
"Army",19.9
"Business",0
"Center Right",12
"Centrist",0
"Criminals",0
"Dissident",126.6
"Education",0
"Executive",13.7
"General Population",0
"Government",68.1
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Local",14.6
"Media",0
"Medical",0
"Military",142.6
"Muslim",0
"National Religious",0
"News",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",18.2
"Police",154.9
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Social",428.7
"Unidentified Forces",414.6
