"TSectors","Intensity"
"Agricultural",0
"Business",0
"Catholic",2
"Criminals",137.5
"Dissident",53
"Education",0
"Entertainment",0
"Environment Ministry",0
"General Population",250
"Government",73.5
"Human Rights NGOs",0
"International Religious",0
"Justice",3
"Labor",0
"Legal",0
"Legislative",5
"Local",12
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",3
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Rebel",13
"Refugees",0
"Social",10
"Television Entertainment",0
"Unidentified Forces",13
"Upper House",0
