"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",0
"Dissident",206.1
"Education",63.8
"Exiles",83
"Far Left",70.8
"Fundamentalist",0
"General Population",135.9
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",65.8
"International Ethnic",101.8
"Kurd (Ethnic Group)",0
"Labor",76.8
"Labor NGOs",0
"Legal",73.2
"Media",70.8
"Military",46
"Military Intelligence",77
"National",75.8
"Nongovernmental Organization (International)",86.8
"Nongovernmental Organizations",82.8
"Police",65.4
"Protestors",70.8
"Radicals",0
"Radio News",0
"Rebel",118.3
"Social",183.2
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",68.8
