"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",7
"Defense",0
"Dissident",56
"Elections Ministry",0
"Exiles",0
"General Population",17.1
"Government",71.7
"Government Major Party (In Government)",0
"Human Rights IGOs",11
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",10
"Labor",0
"Media",0
"Medical",0
"Military",11
"Muslim",0
"National Religious",2
"Nongovernmental Organization (International)",2
"Nongovernmental Organizations",0
"Police",2
"Protestors",27
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",25
"State Media",0
