"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Business",0
"Center Right",0
"Communist",17.4
"Criminals",0
"Dissident",17.4
"Education",0
"Elite",0
"Executive",0
"Executive Office",16.4
"General Population",2.4
"Government",18.4
"Government Major Party (In Government)",0
"Ideological",17.4
"Judicial",0
"Labor",0
"Legal",0
"Local",0
"Medical",0
"Military",0
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organizations",7.4
"Police",0
"Protestors",0
"Rebel",0
"Social",0
"Unidentified Forces",0
"Upper House",0
