"TSectors","Intensity"
"(National) Major Party",17.9
"Agricultural",10.4
"Buddhist",0
"Business",46
"Criminals",139.9
"Dissident",50.8
"Education",59.2
"Elite",17.4
"Exiles",0
"General Population",529.5
"Government",181.8
"Government Major Party (In Government)",0
"Human Rights IGOs",32.6
"Human Rights NGOs",62.4
"Insurgents",15.4
"International Religious",58.4
"Judicial",16.4
"Labor",24
"Legislative",0
"Media",9
"Medical",0
"Military",0
"Municipal",0
"Muslim",111.4
"National Religious",4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",15.4
"Opposition Major Party (Out Of Government)",0
"Parties",1.2
"Police",124.6
"Protestors",32.6
"Radicals",16.4
"Rebel",25.4
"Social",798.3
"Unidentified Forces",142.8
