"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",155.8
"Dissident",35.8
"Education",0
"Exiles",0
"Finance",16.8
"General Population",409.7
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",26.8
"Local",34.4
"Media",18.8
"Medical",0
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",28.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",23.2
"Police",84.7
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",57.9
"State Media",0
"Unidentified Forces",20.8
"Uyghur",0
