"TSectors","Intensity"
"Agriculture",17.7
"Business",0
"Catholic",0
"Criminals",81.8
"Dissident",22.7
"Education",0
"Exiles",0
"Food Ministry",0
"General Population",0
"Government",158.7
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",7.7
"Industrial",0
"Intelligence Ministry",3.2
"Jewish",0
"Labor",0
"Labor Ministry",0
"Media",5.7
"Medical",0
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",4.2
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",11.7
"Police",23.1
"Protestors",55.7
"Provincial Party",0
"Radicals",7.7
"Rebel",9.7
"Refugees",0
"Social",1507.7
"Unidentified Forces",4.3
