"TSectors","Intensity"
"Agricultural",252
"Banned Parties",252
"Business",252
"Criminals",279
"Defense",251
"Dissident",344
"Education",0
"Elite",258
"Executive",235.5
"General Population",2353
"Government",1292.5
"Intelligence Ministry",301
"Interior",327
"International Religious",251
"Judicial",0
"Kurd (Ethnic Group)",280.1
"Labor",309
"Legal",0
"Legislative",244.6
"Local",249
"Media",354
"Medical",302
"Military",0
"Muslim",294
"National Religious",262
"Nongovernmental Organizations",0
"Parties",0
"Police",922
"Protestors",269
"Provincial",0
"Radicals",0
"Rebel",349.6
"Social",431.5
"Sunni",248.6
"Unidentified Forces",445
