"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",52.8
"Dissident",19.8
"Education",7.9
"Executive Office",5
"General Population",131.9
"Government",66.2
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",19.8
"International Religious",14.8
"Kurd (Ethnic Group)",28.7
"Labor",0
"Legal",0
"Local",0
"Media",0
"Military",0
"Municipal",14.8
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",5.8
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",23.8
"Social",0
"Unidentified Forces",11.8
