"TSectors","Intensity"
"(National) Major Party",7.9
"Agricultural",23.5
"Business",0
"Criminals",89.3
"Dissident",280.3
"Education",52.5
"General Population",2784
"Government",709.300000000001
"Government Major Party (In Government)",20.7
"Human Rights IGOs",32.5
"Human Rights NGOs",0
"Ideological",116.5
"Insurgents",0
"International Religious",68
"Kashmiri",6.5
"Labor",0
"Legislative",74.1
"Media",10.6
"Medical",59.8
"Military",255.6
"Muslim",59.5
"National Religious",19
"Nongovernmental Organization (International)",14.5
"Nongovernmental Organizations",9.5
"Opposition Major Party (Out Of Government)",0
"Parties",17.2
"Police",428.2
"Protestors",62.5
"Radicals",9.5
"Rebel",46.5
"Separatists",59.1
"Sikh",0
"Social",234.3
"Unidentified Forces",140.5
